tempo,rms_mean,spectral_centroid_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_14_mean,mfcc_15_mean,mfcc_16_mean,mfcc_17_mean,mfcc_18_mean,mfcc_19_mean,mfcc_20_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,file_path,instrument_label,start_sec,duration_sec
79.50721153846150,0.024516161531209900,514.7770008367710,-474.7574768066410,181.45004272460900,71.04359436035160,1.3582124710083000,-8.258675575256350,4.346166610717770,11.350785255432100,9.269640922546390,3.0304818153381300,-2.788017511367800,-6.052876949310300,-6.929713249206540,-7.100027084350590,-7.867440223693850,-8.012954711914060,-6.5943427085876500,-6.015449523925780,-6.906213760375980,-5.330700397491460,-1.8126622438430800,0.44056132435798600,0.5370916724205020,0.6758927702903750,0.5370623469352720,0.45025479793548600,0.405889630317688,0.24147401750087700,0.18934082984924300,0.15284310281276700,0.2668727934360500,0.21973098814487500,0.44887369871139500,/kaggle/input/datasets/abdulvahap/music-instrunment-sounds-for-classification/music_dataset/Piano/364.wav,Piano,0.0,3.0
161.4990234375,0.04238951951265340,658.2759582020220,-437.6707763671880,196.06460571289100,57.53740310668950,-1.920061707496640,-5.0835065841674800,-9.855056762695310,-10.769248008728000,-2.8265151977539100,1.3576375246048000,4.386652946472170,8.858845710754400,6.635077476501470,-3.473271369934080,-13.567322731018100,-17.064943313598600,-14.414140701293900,-9.398951530456540,-3.1958796977996800,1.5146942138671900,-0.04531778022646900,0.3660752773284910,0.2231781929731370,0.13226309418678300,0.08244644850492480,0.11430173367261900,0.30057892203331000,0.1972828209400180,0.45638307929039,0.20535224676132200,0.31341177225112900,0.17570410668849900,0.29566872119903600,/kaggle/input/datasets/abdulvahap/music-instrunment-sounds-for-classification/music_dataset/Piano/367.wav,Piano,0.0,3.0
120.18531976744200,0.020687991753220600,484.4523648187740,-512.98974609375,226.97560119628900,68.39415740966800,-0.2063811868429180,9.08227825164795,10.571532249450700,-5.384623050689700,-7.330739974975590,-2.3701870441436800,-6.026503086090090,-7.141000270843510,0.85418301820755,5.932894229888920,3.065589189529420,0.35544684529304500,1.1083985567092900,1.8595718145370500,1.1815046072006200,-0.4820508360862730,-2.504564046859740,0.5290791988372800,0.19592474400997200,0.28353068232536300,0.46690842509269700,0.27971822023391700,0.2525741755962370,0.43866419792175300,0.47654998302459700,0.6281236410140990,0.6504898071289060,0.34573793411254900,0.3463590741157530,/kaggle/input/datasets/abdulvahap/music-instrunment-sounds-for-classification/music_dataset/Piano/116.wav,Piano,0.0,3.0
80.74951171875,0.028702160343527800,552.8621500388730,-462.70135498046900,185.96461486816400,69.25143432617190,-0.11076632142067000,-6.310654640197750,5.11240816116333,8.515386581420900,6.543385982513430,2.4867868423461900,-3.291292190551760,-7.318581581115720,-7.173029899597170,-6.08671760559082,-8.465906143188480,-12.383325576782200,-12.13917350769040,-8.326969146728520,-6.447013854980470,-5.693598747253420,-1.5779449939727800,0.3677690923213960,0.4176405966281890,0.5027203559875490,0.44465869665145900,0.5345842838287350,0.4179190993309020,0.23012855648994400,0.1906309574842450,0.187615767121315,0.43659424781799300,0.21931764483451800,0.3447544574737550,/kaggle/input/datasets/abdulvahap/music-instrunment-sounds-for-classification/music_dataset/Piano/374.wav,Piano,0.0,3.0
161.4990234375,0.03241856023669240,582.3691752197260,-471.2528381347660,166.1238250732420,64.72303771972660,18.43517303466800,4.339252471923830,-5.598471641540530,-6.026968002319340,-4.8650665283203100,-6.162686824798580,-1.412850260734560,6.992437362670900,9.096712112426760,1.4488669633865400,-11.921525001525900,-22.039697647094700,-21.745071411132800,-13.209883689880400,-4.880636692047120,-1.598953127861020,-0.9415267705917360,0.16780531406402600,0.28757786750793500,0.43935227394104000,0.37533828616142300,0.2580885887146000,0.2782437205314640,0.20075161755085000,0.31426867842674300,0.34266650676727300,0.6105692386627200,0.29223597049713100,0.16281567513942700,/kaggle/input/datasets/abdulvahap/music-instrunment-sounds-for-classification/music_dataset/Piano/485.wav,Piano,0.0,3.0
120.18531976744200,0.023203538730740500,479.76600247280100,-491.2110595703130,183.52403259277300,74.20538330078130,13.533002853393600,5.893444061279300,6.297781944274900,-1.6186809539794900,-7.352949142456060,-9.947869300842290,-12.212833404541000,-10.531360626220700,-4.270408630371090,2.4667978286743200,5.947906017303470,5.089028835296630,-0.2588950991630550,-9.542505264282230,-19.288429260253900,-22.504199981689500,-14.665843963623000,0.5692963600158690,0.4470857083797460,0.39822980761528000,0.45528391003608700,0.876982569694519,0.5242345333099370,0.1907844990491870,0.2248283326625820,0.15292605757713300,0.1059785932302480,0.17357133328914600,0.36288201808929400,/kaggle/input/datasets/abdulvahap/music-instrunment-sounds-for-classification/music_dataset/Piano/456.wav,Piano,0.0,3.0
117.45383522727300,0.0765594020485878,619.9269993849260,-379.3390197753910,239.82659912109400,47.818519592285200,-34.0666389465332,-8.431221961975100,12.614962577819800,-1.663361668586730,-9.197318077087400,-2.100389003753660,-4.7370076179504400,-15.23388385772710,-15.396804809570300,-8.9393949508667,-8.200242042541500,-8.926226615905760,-5.149538516998290,-3.86730694770813,-9.4863862991333,-14.31643295288090,-12.603194236755400,0.10795881599187900,0.23912866413593300,0.4353167712688450,0.5801029205322270,0.8694977760314940,0.4600774943828580,0.05939309671521190,0.022404789924621600,0.13591820001602200,0.43480977416038500,0.21728669106960300,0.06741976737976070,/kaggle/input/datasets/abdulvahap/music-instrunment-sounds-for-classification/music_dataset/Piano/296.wav,Piano,0.0,3.0
129.19921875,0.010721513070166100,470.4337522876740,-604.1412353515630,229.0795440673830,89.58411407470700,5.886971473693850,-4.599249839782720,4.082100868225100,-1.3679336309433000,-10.747036933898900,-13.626314163208000,-12.722386360168500,-10.193208694458000,-6.436187744140630,-4.833896636962890,-8.57533073425293,-12.503355979919400,-10.129079818725600,-4.351291179656980,-2.6512913703918500,-5.717526435852050,-6.713013648986820,0.22625741362571700,0.17419496178627000,0.34687432646751400,0.5489960312843320,0.55037522315979,0.24867908656597100,0.4435257315635680,0.2803725600242620,0.2287587970495220,0.33410021662712100,0.2959723472595220,0.18748392164707200,/kaggle/input/datasets/abdulvahap/music-instrunment-sounds-for-classification/music_dataset/Piano/66.wav,Piano,0.0,3.0
40.061773255814000,0.022932007908821100,544.1560231446530,-522.1427612304690,188.50877380371100,78.106689453125,6.131951332092290,-7.2866668701171900,-1.19115149974823,-4.837566375732420,-11.97035026550290,-11.601127624511700,-5.624702453613280,-0.9176616668701170,-1.9802137613296500,-8.936379432678220,-18.108970642089800,-22.558696746826200,-17.464277267456100,-5.488432884216310,5.041272163391110,7.540267467498780,3.5833864212036100,0.2924228012561800,0.125619575381279,0.06723138689994810,0.13577423989772800,0.35885438323020900,0.5411720871925350,0.3417375981807710,0.22855205833911900,0.3213430941104890,0.6888139247894290,0.23695628345012700,0.12221395969390900,/kaggle/input/datasets/abdulvahap/music-instrunment-sounds-for-classification/music_dataset/Piano/468.wav,Piano,0.0,3.0
156.60511363636400,0.03505665436387060,593.4997867643030,-462.37384033203100,182.82911682128900,62.34249496459960,5.753264427185060,2.0366616249084500,-2.4480676651001000,-9.216636657714840,-8.581676483154300,-9.010077476501470,-8.959086418151860,0.44010472297668500,12.59447956085210,14.331610679626500,3.4677045345306400,-11.875608444213900,-21.85422706604000,-21.264137268066400,-12.529303550720200,-3.592061996459960,-0.07052294164896010,0.10863534361124000,0.2576756179332730,0.4105263948440550,0.33884209394455000,0.30196383595466600,0.34904050827026400,0.19347599148750300,0.38526782393455500,0.20814314484596300,0.2616560757160190,0.134273499250412,0.06470486521720890,/kaggle/input/datasets/abdulvahap/music-instrunment-sounds-for-classification/music_dataset/Piano/526.wav,Piano,0.0,3.0
